"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,1 out of 5,CHGISH,"JUPITER, FL",YOGI,18-24,ATHLETIC,,,,doesn't stay on - what happened to the quality?!,2017-11-17,I am a yoga instructor and have stood by these headbands for YEARS! I've had so many all with the rubber dot grips. Finally had to buy new ones after years of use and they changed the quality to the velvet strips and the headbands don't stay on my head at all! Couldn't make it through teaching my yoga class without having to adjust it every five minutes! So disappointed and now I'm stuck with a headband that's useless.,"November 17, 2017","Hey chgish,
Thanks for taking the time to reach out today. We stand behind the quality of our gear and are sorry to hear your gear isn't performing. Give our GEC a call at 1.877.263.9300 so they can follow up and chat.",7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,2 out of 5,MELISAS,"RALEIGH, NC",SWEATY GENERALIST,18-24,SOLID,look,falls of easily,,Overall Decent,2017-11-01,I bought a couple of these headbands because some of my friends had recommended some of their headbands in the past. I have very straight hair and it is naturally pretty silky. My hair struggles to hold onto most thick headbands. I think I will just stick to my tried and true Nike headbands here.,,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,5 out of 5,LOLJORDAN,"BOSTON, MA, USA",DANCER,UNDER 18,CURVY,"looks pretty, long lasting, fits well",inside wears away,,best headband ever,2017-10-29,"i have very thick hair, and its also very curly. most headbands don't stay on my head, stretch out, or are too tight. i own about 7 lulu headbands and i wear them every single day. theyre super cute so i can wear them out and have them match my outfits, but i can also wear them while exercising. overall, these are a great purchase!!",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,1 out of 5,LULUYOGIJUNKIE,BRANTFORD,SWEATY GENERALIST,35-44,CURVY,,"flies off, stretched out, doesn't stay on",,doesn't stay on,2017-09-19,"I love headbands and thought I would give this one a try. Unfortunately after one wear, it totally stretched out. Maybe they call it the flyaway because it literally flew off my head during a cardio class! very disappointed in this purchase and the $12 spent.","September 20, 2017","Hey luluyogijunkie,
Thanks so much for sharing your thoughts with us today. We stand behind the quality of our gear and will be following up with some solutions via email.",7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,1 out of 5,LUUMINDY,FLORIDA,SWEATY GENERALIST,18-24,CURVY,colors,slips off,,Doesn't stay on,2017-09-13,"I bought a black one of these and they never stayed on my head whenever I would do the treadmill or just anything pretty much. I thought it was a fluke so I purchased another in grey, but the same thing happened! I think they are cute so I don't want to return them, but for $12 a headband you would think they would stay on for more than 10 mins. Cute but just not worth it overall.","September 13, 2017","Hey luumindy,
Sorry to hear that your Fly Away Tamer Headband II isn't holding up as expected. We stand behind the quality of our gear and have sent an email your way to discuss this further, and look into our options.",7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,2 out of 5,JULZ14,MA,RUNNER,UNDER 18,SLIM,stays in place washed easily,ripped after a small amount of time???,,I love them but...,2017-08-24,"I am in love with these headbands but I wish they were a tad more durable... I have a white, black, and mixed one. The mixed one is the one I use the most (sadly I misplaced my black) and I have no problem with washing them but my white one ripped and I was very upset because these headbands are more expensive than your average one. If i hadn't had a bad experience with that white one, this would have 5 stars. : (","August 25, 2017","Hey julz14,
Thanks so much for sharing your thoughts with us today. We stand behind the quality of our gear and will be following up with some solutions via email.",7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,5 out of 5,SWDSPINS,NEW YORK,SWEATY GENERALIST,18-24,CURVY,sweat wicking,,,Best exercise headband ever,2017-08-18,"This headband is amazing for high intensity sweat sessions. As soon as you start moving and sweaty, this headband grips to you and does not budge wicking away all the water and keeping your eyes clear. I own 4 already and love them in the luxtreme fabric!",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,2 out of 5,DOGSROCK,,,,,the design was very cute,did not stay on my head,,Disappointed: Did not stay put at all,2017-08-09,"I bought this headband after going into lululemon, it was so cute I just had to get it. I tried it on and it fit my head perfectly. Then I went to a soccer game, I didn't even get there and the headband fell off. I had to look around until I finally found it. I have another lulu headband that stays on my head very well. I was so shocked when this headband fell off they usually stay on my head great. Overall not very good quality.",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,5 out of 5,HAILEYANDERSON24,"NASHVILLE, TN, USA",SWEATY GENERALIST,25-34,ATHLETIC,"stays put, design",,,Favorite headband!!!,2017-07-20,"I love the Fly Away Tamer headband!! I do tough workouts with a mix of heavy weights and cardio, and it always stays in place. Super cute, too!",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,5 out of 5,SHORTSTUFFS,"HUNTSVILLE, AL, USA",RUNNER,35-44,ATHLETIC,"feel of fabric, stays put",,,Will be purchasing more of these!,2017-07-08,"I have a super hard time finding headbands that stay put but this one did NOT move! I was hesitant because of other reviews but I decided to give it a try anyhow and so glad I did. There's nothing worse than having to fiddle with a slipping band during your long run or training session but I forget I'm wearing this one. After several hours it's still in the same place. I will admit, it did feel a little too tight at first but after a few minutes I didn't notice it.",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,5 out of 5,MONTANALADY,"MONTANA, USA",,18-24,,"absorbed sweat, stayed put, tight",little adjustments needed,,Cute & Functional,2017-06-27,"I got the light pink color and love it. Despite some minor adjustments while running, it was tight enough to stay put and absorb the sweat off of my head well to keep out of my eyes and face. I hope they make more colors of this headband!",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,1 out of 5,WATERSPORT,FL,SWEATY GENERALIST,45-54,CURVY,matches nicer prints and bright colors,"too narrow, does not stay put",,DOES NOT DO THE JOB LIKE THE FRINGE FIGHTER BUT COMES IN THE BETTER COLORS AND PRINTS TO MATCH OTHER ITEMS,2017-06-20,"DOES NOT EVEN COMPARE TO THE FRINGE FIGHTER THAT I PREFER TO WEAR LOWER OVER THE FOREHEAD FOR SUN PROTECTION, SWEAT, AND KEEPING HAIR BACK, AND CAN ALSO WEAR IN THE STANDARD POSITION WITHOUT MOVING (I HAVE A SMALL HEAD). THE FLY AWAY TAMER IS TOO NARROW FOR ME, AND WHEN WORN IN THE TYPICAL LOCATION ON THE HEAD DOES NOT STAY PUT, AND IF I PULL IT LOWER WHERE I LIKE, I CAN'T COVER MY LOWER FOREHEAD FOR SUN PROTECTION AND SWEAT PROTECTION, WITHOUT MY BANGS COMING FORWARD.",,,7,1
"Fly Away Tamer Headband II
Luxtreme",$12.00,,3.2 out of 5,1 out of 5,ASMY06,"TORONTO, ON, CANADA",SWEATY GENERALIST,18-24,CURVY,sweat wicking,does not grip,,Doesn't Stay Put,2017-05-28,"I play badminton (agility sport) and this does NOT stay put if you're dashing around a court. It performs a bit better if I am running but it is distracting when you need to fix it in the middle of a run because it's slipping off your head. Please bring back silicone grips. I have a lot of hair (straight and thick hair) and velvet is NOT cutting it. It does a good job at absorbing sweat, but the intent of my purchase was to keep my hair out of my face.","May 29, 2017","Hey asmy06,
We're sorry to hear that your headband isn't staying in place and we'd love to help you find a fix. Feel free to reach out to our Guest Education Centre, the educators there will be happy to lend a helping hand.",7,1
Breezy Singlet,$58.00,,4.6 out of 5,3 out of 5,BLURR,"MONTRÉAL, QC, CANADA",,18-24,ATHLETIC,,,,Dryer friendly?,2015-10-19,"I am in absolute love with this top. It is so light and comfortable.
I've worn it in the gym, running, hiking and even on a night out with friends. I've gotten so many compliments, mostly for its edgy back.","October 20, 2015","Hi Blurr,
Thanks for taking the time to reach out. I am sorry to hear the straps on your Breezy Singlet have been ruined by your dryer. We highly recommend to hang dry our gear after washing it in cold water, on the gentle cycle. We understand this was not anticipated, therefore we'd love to offer you a resolution. Swing by your local store to show them what's going on, and they'll help work on a resolution with you. If you're not close to a store, give our GEC a ring - 1.877.263.9300.",2,3
Breezy Singlet,$58.00,,4.6 out of 5,4 out of 5,SUPYOGAGLO,"CAPITOLA, CA, USA",SWEATY GENERALIST,45-54,SOLID,"strappy back, not too long, breathable, slimming",material in front not stretchy,,Love! Love! Love!,2015-08-05,"I recently started training for a half marathon, and needed some better/technical running gear. After collecting a couple cute patterned running bras and leggings and realized I can't wear patterns with patterns. So, I was in the market for a black/neutral tank. I was starting to feel like Goldilocks! Not too tight, not too loose, not too hot, not too long, not too short....",,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,ALITTLEYOGABIRD,"BROOKFIELD, CT, USA",YOGI,45-54,PETITE,"back design, light fabric",,flowy,"easy, breezy, beautiful back!",2015-07-24,"i sized up to a 4 (i'm almost always a 2 in lululemon tops), so that the design in the back hung properly. i pair my black singlet with a black free to be wild bra & the design is really cool! very comfy fabric, loose and flowy, so tuck in the front to my pants when i'm practicing a flowing yoga.",,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,LULUMOLLY,"KNOXVILLE, TN, USA",SWEATY GENERALIST,18-24,ATHLETIC,,,just right,Incredible,2015-07-22,"I bought this tank in store without trying on because I loved the feel when I touched it. It is 209319 times better when it is actually on. It is so incredibly comfortable, light, and airy. I have the black floral multi and love it. I almost wish it had a built in bra (or a matching one) because the bra sort of takes away from the gorgeous, minimalistic back. I wear it with a Y bra though and am still quite happy.
10/10 recommend!
Lulu, bring more colors!",,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,DYNAMO,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,25-34,MUSCULAR,"fabrics, design, fit, weight, breathability",,oversized,Breezy and light,2015-07-21,"I am IN LOVE with this tank. So, so soft. The combination of fabrics is wonderful, and the back! Just simple, light, gorgeous design. Looks great with the straight up bra. Hangs low in the back so you can actually see the color/print/straps of the bra you're wearing and a little skin. Loose and flowy. Perfect for lifting, groupX, dance, or just to throw over some shorts on a hot day.",,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,MARIAG1,AZ,SWEATY GENERALIST,35-44,SLIM,,,oversized,Sexy back,2015-07-18,"Unique style on back, great to wear with energy bra , also I can wear it to party believe it or not I wear it with white or black mini skirt tuck in, or with pants .All reviewers were right this is very nice top FYI I'm 120lbs 5'5 32D I usually wear size 6 but I got size 2 in black ,it's slim fit but I like it that way, buy it!! Before it's gone",,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,4 out of 5,COYOTEKIS,"MESA, AZ, USA",RUNNER,45-54,ATHLETIC,super cute,fabric hates your cuts for sweating in it,roomy,"Yes, but... no.",2015-07-17,This top... hmm...,,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,KRISTLEPOWER,"CALGARY, AB, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,"lightweight, soft, dress it up or down",,,Love this tank!,2015-07-11,I bought this tank in black and love it. It's super soft and light. I am normally a size 6 in all this lulu but for this tank I sized down because of how far it came down in the front/chest area in a size 6.,,,2,3
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,KMCGRATH,"ALBERTA, CANADA",RUNNER,35-44,CURVY,,,just enough,So Comfortable,2015-07-11,I love this Singlet! It fits perfect and the back detail is cool. It's the perfect tank for a hot day.,,,0,0
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,OTGIRL,"LOS ANGELES, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,,My new favorite Lulu tank,2015-07-10,"This piece is absolutely fantastic. It is breathable, flattering and the back strap is so cute. I bought this in store in black and have not been able to take it off for 3 days. I just ordered the white online, because I love it that much!",,,0,0
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,NKG88,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,,,flowy,great to and from,2015-07-09,"I'm shocked this top is not sold out online... I tried it on in store and bought it immediately (in black). The top is perfectly light and airy and as another reviewer stated, the top is great for runs, yoga and spin!",,,0,0
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,PIA3,"MONTANA, USA",,45-54,SLIM,"fit, fabric, back detail",,,Love this Tank,2015-07-08,"This fits perfect and is so soft! Love the fabric and bought all three colors, it looks great with the FTBW bra. I am a 4 in tops and this fit perfect.",,,0,0
Breezy Singlet,$58.00,,4.6 out of 5,5 out of 5,CHICAGOBADGER,"CHICAGO, IL, USA",RUNNER,25-34,ATHLETIC,"flattering fit, fabric/material",lack of colors available,roomy,Great tank!,2015-07-07,"I love this tank! The fit is very flattering and the fabric is super light weight - perfect for hot outdoor runs, sweaty spin classes, and steamy hot yoga classes. I bought it in black, will probably buy the white/coral combo, and I hope that they come out with more fun, summery colors!",,,0,0
Breezy Singlet,$58.00,,4.6 out of 5,4 out of 5,LJG06,"MICHIGAN, USA",RUNNER,25-34,SLIM,,,roomy,More colors!,2015-07-04,Love the fit of this tank. I bought the black one. I would have bought the white if it was solid white. Please make more colors in this tank !,,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,4 out of 5,MHUTCHINGS,CONNECTICUT,SWEATY GENERALIST,18-24,SOLID,"fit, stretch, comfort",stitch,tight,Comfy on the move,2018-08-06,Love these. Very comfortable and though I have big thighs there is no sausage leg issue. No riding up (or down) so perfect for being on the move and working out. The only issue I have (and the same with a few of the items) is that the stitching on the elastic comes undone or frays a bit. Few quick stitches and all set.,,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,CALIGURL2324,"SAN JOSE, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"great fit, don’t ride up, perfect waist band, comfortable",,second skin,Love Them!,2018-08-05,"I’ve bought 3 of these shorts and they are absolutely amazing! I wear them for cycling, running, and squatting. They are the perfect length at the gym.",,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,TAMUSH,ISRAEL,YOGI,55-65,ATHLETIC,,,,Awesome,2018-08-04,,,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,AKAPEACHES,"ARIZONA, USA",YOGI,18-24,PETITE,,,,Love! Should add more colors :),2018-08-03,"I've noticed that Lululemon doesn't typically carry these in store, but they really should. They're the perfect length to be comfortable and cute. Also, the little bit of mesh is such a fun accent",,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,3 out of 5,EMMA17,"DENVER, CO, USA",RUNNER,25-34,SOLID,length,pockets,,Good for Running on Hot days,2018-08-03,These work well for running. I sized up on these as they are smackin tight. I don’t like short shorts for running as I have big thighs and will chafe. Have not had an issue with that with these shorts! No zip pockets unfortunately and the one pocket does not fit my phone which is a bummer.,,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,DT7H,,,,,,,second skin,great workout shorts,2018-08-03,These shorts are great. Not too short so my booty is covered. They stay in place during yoga and cycle.,,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,4 out of 5,KLLYBRWN,"WEST PALM BEACH, FL, USA",SWEATY GENERALIST,25-34,LEAN,performance,front wedgie,tight,Go to shorts for HIIT,2018-08-03,"These shorts are amazing, the length is perfect, they are flattering.... however..... the sizing is way off. I am a 4-6 in all lululemon pants (4 in Luon, 6 in luxtreme). I have several of these in size 6 and holy front wedgie!!!!! I’m going to size up to an 8 next time and see how that goes. They fit everywhere else just fine. Maybe in the future LLL can remove the seam there so it looks less camel toe.",,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,SASSYC,"FRANKLIN, TN",RUNNER,45-54,ATHLETIC,,,second skin,Amazing shorts to teach indoor cycle classes,2018-08-03,"I love these shorts! Perfect length, no riding up. Teach indoor cycle & group fitness classes in them. Feel & look great!!",,,0,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,RUNSABERUN,"SAN FRANCISCO BAY AREA, CA, USA",RUNNER,35-44,ATHLETIC,rise leg length comfort,i want more patterns not solids,tight,Best run shorts ever,2018-08-03,"I have been on the hunt for a good running short for probably 4 years. I finally found one. I have decent size things and booty. All other shorts ride up and get super uncomfortable. These stay in place and have the perfect rise. I was hesitant because I thought these would look super dorky, not the case. I have had several compliments on them and the pattern is great for hiding imperfections.",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MTRB,,,,,,,,THE BEST,2018-08-02,"These shorts are incredibly flattering & the length is perfect for running. They don’t ride up at all, even during long runs. We need more prints and colors, please!",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,4 out of 5,LC39,"PHILADELPHIA, PA, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,,Good compression,2018-08-02,"I bought these for running, I love them for the compression and they have been great but now after a few months of use I feel as though they aren't as tight. I don't put them in the dryer, so I'm not sure why this has happened. I still love them and I don't know what else I'd buy instead.",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,DUPRINAD,,SWEATY GENERALIST,18-24,CURVY,,,snug,LOVE LOVE LOVE,2018-08-02,These shorts are the best. I often steer clear of shorts because of my big thighs and butt but these are awesome. They don't ride up and they are the perfect length so that my thighs don't rub together and make my running uncomfortable. I need another pair Also they aren't see through!,,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,2 out of 5,SALTYOWL,"VANCOUVER, BC",SWEATY GENERALIST,25-34,ATHLETIC,"fit, function","quality, durability",snug,I love em but they got a hole,2018-07-31,"These shorts are awesome for biking, hiking, etc. I love the fit, so comfortable. Love the pocket in the back for cards or a small phone (iPhone SE size). Unfortunately they got a small hole in them after only 3 wears.","August 1, 2018","Dear Saltyowl,

Thank you for taking the time to share your feedback with us. We're sorry to hear that your Train Times Short *6"" has developed a hole. We would love to discuss your concerns further. Keep an eye out for an email coming your way. Chat soon!",1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,ELLE293,"WAHIAWA, OAHU, HI",SWEATY GENERALIST,55-65,PETITE,style & fit,colors,,Super comfortable!,2018-07-31,"I loved the fit, the large hidden pockets and the fact that these shorts do NOT ride up while running or lifting weights. Size runs a bit small. Normally I'm an 8, but I ordered a 10. Fit was perfect! I really wish it came in a bigger variety of colors.",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MERRYK,,,,,,,tight,I want 5 more pairs,2018-07-30,"Like all lulu items I own, I want more pairs. These shorts are great and I don't know why I didn't get them sooner. I've always been a legging or baggy short wearer but these are slimming, comfortable, feel like nothing & great for more than just working out. I wear these under dresses, under long T's and around the house. Highly recommend making the switch to bicycle shorts!",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MATHANDMEDICINE,"CHICAGO, IL, USA",RUNNER,55-65,PETITE,"length, waist band",,snug,Best cycling shorts ever!!!!,2018-07-30,"With the longer length, these shorts are perfect for cycling---indoors or out!!!",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MERRY38,"MT LAUREL, NJ, USA",SWEATY GENERALIST,35-44,ATHLETIC,fit and style,,,Fantastic !,2018-07-29,I am not one who wears bike shorts often but these are game changers. They are so comfortable and the ideal length. Without a doubt these are the best bike shorts I’ve ever had. Love the mesh on the sides! I immediately ordered them in two other colors.,,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,ADELGADO,"SOUTHERN CALIFORNIA, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,true fit,,tight,Great Fitted Shorts,2018-07-27,"I'm 5'4.5"" & approx.130lbs, bought size 6. True to size chart. Great for yoga, cycling, & kickboxing. Love the material and length. Just bought a second pair today!",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MOXIE313,"CARMEL, IN",SWEATY GENERALIST,45-54,ATHLETIC,"pockets for id/key, snug fit, length of leg",,tight,Great running shorts,2018-07-27,"I loved the fit. I got a size 6 and they are very tight (in a good way). I am 5'5"" and 130 pounds. The length is perfect, as I am 49 and don't want ""shorties"". They hold me in tight and I feel confident on a run.",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,B3CK,"TEXAS, USA",CYCLIST,25-34,CURVY,"color, stiching, mesh",,snug,Perfect Bike Shorts,2018-07-25,"Bought these a few weeks ago and have used them about 4 times, they are still holding up pretty well. Went with a size 4 and though they feel snug on my thighs, the ends don't roll up like most other shorts. I love the mesh and stitching detail; definitely flatters my shape",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,JESSAMBER,"ARIZONA, USA",,,,love the little pocket for a key,,second skin,Great gift!!,2018-07-24,"Got these as a gift for my mom and she LOVES them. She said they are long enough where she is not worried about showing cheek and they hug just enough but keep their shape perfectly!!
Highly recommend these!",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,BOBATEA,,,,,,,,"Super comfy, don't ride up,sweat wicking",2018-07-24,On my second pair now,,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,MORGANEFMILLER,"BOSTON, MA",RUNNER,18-24,ATHLETIC,"no chafing!, supportive fit",,second skin,Great running shorts,2018-07-22,"These shorts are perfect for running. Why?
1. They don’t move up or down.
2. They have compression to support your legs during distance workouts.
3. You won’t chafe (my biggest complaint with running shorts).",,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,5 out of 5,LINDALU,"PHILADELPHIA, PA",RUNNER,45-54,ATHLETIC,"fit, length of short",no pocket for phone,,Favorite Running Shorts,2018-07-21,These shorts are awesome for summer running. They only thing that can make them perfect is the handy side pocket Lululemon puts on their pants.,,,1,0
"Train Times Short
6""",$58.00,,3.8 out of 5,1 out of 5,SAUSAGETHIGHS,"ST. LOUIS, MO, USA",SWEATY GENERALIST,18-24,PETITE,,,tight,Awful,2018-07-19,"Thought I was going to love these because I have thicker thighs and appreciate coverage, but I was really disappointed by the way these shorts cut me off on the leg, totally gave me a ""sausage thigh"" effect because of the seam on the bottom of the short.
I tried working out in them, and they keep riding up even though they feel really tight, so I can't even use them for at home workouts where no one will see me because they're so uncomfortable...","July 20, 2018","Hi Sausagethighs,
Thanks for taking the time to share this feedback. I'm sorry to hear that your shorts haven't been performing as expected and I'd love to help you find a solution. Check your inbox for an email I've sent your way. Chat soon!",1,0
