Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,4 out of 5,DMAX,"SCOTTSDALE, AZ",SWEATY GENERALIST,35-44,MUSCULAR,"fit, colors",delicate material,,Must have for sweating,2015-07-27,"These shirts are my go to when it's hot outside (especially here in AZ). They are extremely comfortable and keep you dry during the hot summer months and intense workouts. Very soft material that is a bit delicate, you really have to be careful not to snag it on anything and wash it with other like materials. You can get some pulls here and there which really annoys me, but I think I have it down now and that hasn't happened in a while. I have quite a few of these and they're great for working out or just casual wear day-to-day. If the material didn't snag so easy I'd give them 5 stars. Overall very good!",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,MATTSOCAL,"NEWPORT BEACH, CA, USA",RUNNER,35-44,LEAN,,,just right,"Versatile top, great for working out and lounging",2015-07-24,"Just picked up this shirt at the FI Lulu store and threw it on for lunch prior to going on a 5 mile run down Crystal Cove beach...great run, great shirt. Breathable, comfortable. I can't wait until the local FI store has more colors!",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,3 out of 5,SHEAS,"PRESCOTT, AZ, USA",SWEATY GENERALIST,35-44,SOLID,,,just right,Shirt Stained From Sweat??,2015-07-19,"First of all I love LULU. I have sweatshirts, jackets, long sleeve shirts, and 4 of these Vent Tech Shirts, and my wife, well she had a ridiculous amount of product, and we love it!!","July 19, 2015","Hi SheaS,
We really appreciate you taking the time to share your feedback regarding our gear. I want you to know that we do stand behind the quality of our gear, we will take it back for you. Please drop by your local store for a resolution or, give us a call at the GEC, 1.877.263.9300, and we can chat about your options for a return.",1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,4 out of 5,FITNAVYGUY,"LOS ANGELES, CA, USA",SWEATY GENERALIST,25-34,LEAN,fit,chest area,,chesticles poppin out,2015-06-20,"I don't know its either I have a big chest or this shirt is just a little tight on that area. Overall though, its really a great shirt!",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,3 out of 5,IQ4425,"NORTH VANCOUVER, BC, CANADA",SWEATY GENERALIST,55-65,SLIM,no need to wash after every workout,way too loose for me especially towrds the bottom,oversized,Too loose,2015-03-05,Made a mistake in leaving it in the wash overnight - color ran a bit.,"March 6, 2015","Hey there Iq4425,
I'm sorry to hear of your experience with the Metal Vent Tech Short Sleeve. Know that this should not have happened with the colour and we'll definitely take it back to get you into a shirt that will perform better for you. I think you'll find the Silverescent technology helps with any sort of post-sweat smell, and we'd love for you to get full use out of your gear. Stay tuned for an email coming your way about this.",1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,1 out of 5,ANTHO101,"EDMONTON, AB, CANADA",SWEATY GENERALIST,18-24,LEAN,"comfy, breathable",it shrunk,just right,Shrunk,2014-10-09,I first bought this shirt 3 months ago and I loved it so I got a second one. I always hang dry my clothes because I find it preserves them longer. But I threw both my metal vent t's in the dryer and they both shrunk. I thought that everything was supposed to be pre-shrunk? Pretty disappointed. If it weren't for the fact that they shrunk it would be fives stars for sure!,"October 10, 2014","Hi Antho101,

All of our gear is pre-shrunk, so this should not have happened with your shirt. I have sent you an email to outline suggestions for resolving this.",1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,DJMIKES1123,"ATLANTA, GA",SWEATY GENERALIST,35-44,LEAN,"cut, v-neck, colors",,,My favorite from the anti-stink collection,2014-09-11,"Awesome v-neck workout shirt. Unlike some of the other men's shirts, this one is the perfect fit for a small in terms of length and sleeve cut. Also enjoy the v which provides a little freedom when doing certain exercises. Shirt goes well with pace breakers. Also digging the contrast stitch design. Very happy!",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,2 out of 5,MADYMAYA,,,,,,,,poor quality,2014-06-22,"I bought this t short for my husband and it ripped the first time he tried to wear it. There is a small hole on the sleeve, it's completely unwearable. For the price, I expect more.","June 23, 2014","Hi madymaya,
I'm sorry to hear this happened to your husbands shirt, and know this isn't the experience we want to leave him with. Take this into your local store, or give us a ring so we can work on a resolution together. 1.877.263.9300",1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,1 out of 5,KUBES9236,"BUFFALO, NY, USA",YOGI,25-34,ATHLETIC,,"did not keep cool during workout, did not dry in a decent amount of time, price too high for the quality recieved",snug,soaked after yoga class with no drying in sight,2014-06-20,"My wife has been buying lululemon products for a long time and decided to buy me some clothes from the new lululemon store at the Walden Galleria Mall in Cheektowaga, NY for fathers day ( a shirt and shorts) so that I could wear them to an upcoming yoga event she wanted me to go to. At first I thought it was a lot of money (over $120) for a pair of shorts and shirt but I figured if it kept me comfortable and semi-dry during a workout it would be worth it. After doing a Baptiste yoga class with my new lululemon gear I was very upset with how the clothes performed. I do admit the shorts worked out pretty nicely and were almost completely dry like I would have expected after the class ended. The ($64) shirt was awful. Not only was I soaked after the workout (it did not keep my cool during yoga) I had to hang around the yoga studio for a party afterwards with some of the yogis outside. It was a brisk night when I walked outside and for over an hour the shirt just would not dry. I was freezing! For the price we pay for your clothes I expect quality. I have clothes from Old Navy that are a fraction of the price that performed better than this. If I could I would return at least the shirt in a heartbeat but I understand that isnt possible after wearing it. I would really appreciate some feedback and let me know if this is the quality I should expect if I buy any more clothes.","June 21, 2014","Hi kubes9236,
Thank you so much for your review. We want you to feel good in the gear you're in and have it perform as intended. If you're able to swing into your local store and let them know what's happening with your shirt, they'd be able to make it right for you.",1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,EXP626MAS,"EDMONTON, AB, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, airflow, comfort",colour selection,snug,Awesome Lounging and Workout Shirt,2014-06-10,I currently own three of these shirts. They are the most comfortable shirts I've ever worn. They're perfect for lounging around the house and perform even better at the gym. I hope to see heathered cove in the colour selection in the future!,,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,MANTIS,"INDIANAPOLIS, IN, USA",YOGI,45-54,ATHLETIC,,,just right,Awesome shirt!,2014-05-15,"The fit on these shirts is fantastic, very trim and body contoured. The V-neck is just right, not too loose and saggy when it gets sweaty. Very soft fabric with a nice texture and construction. I want one in every color now!",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,MOVER,"CALIFORNIA, USA",SWEATY GENERALIST,18-24,LEAN,"vent panels, writing at the bottom, athletic fit, long and roomy",,,love em,2013-05-28,"I normally dont do posts but these are actually really nice shirts. I originally wasn't that into them but after breaking it in a day, I have to say that they are one of the most comfortable shirts I've worn. I also like the writing at the bottom of the shirt just because it's quite humorous to see after a workout. Just a little extra touch for an already great shirt. It's a long shirt but yet still not big enough to be baggy",,,1,0
Metal Vent Tech Short Sleeve V,,$68.00,$49.00,3.5 out of 5,5 out of 5,SEAMIKE,SEATTLE,SWEATY GENERALIST,18-24,MUSCULAR,"fit, style","different colored ""lll"" logo",,Been waiting a while for this!,2013-05-10,"I love the regular vent tech and the 5-year basic Vs. Thanks for combining the two! I wish this shirt actually came in a REAL black (not just a heather gray version called ""black""). Besides that, fits and feels the same as the regular vent techs and the V definitely gives it a cooler look. Another pet peeve of mine is when you guys make the little 3 ""lll"" logos on the shoulder some bold color thats not the same as the shirt. In my opinion, I think it's tacky and takes away a bit from an otherwise GREAT shirt. I wear it everywhere! gym, class, work. BRING IT IN BLACK! and more colors!",,,1,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,5 out of 5,GERG9,"MISSOURI, USA",RUNNER,18-24,LEAN,,,just right,Fantastic shorts,2018-08-03,These shorts r super comfy and perfect for doing basically anything in.,,,0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,5 out of 5,SWEAT101,"RANCHO CUCAMONGA, CA",SWEATY GENERALIST,35-44,ATHLETIC,,,,Nothing SHORT of awesome,2018-08-02,Great fit and material. I love the way they feel.,,,0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,4 out of 5,TAIWT,"MISSOURI, USA",SWEATY GENERALIST,UNDER 18,PETITE,,,,great!,2018-07-31,great shorts all around,,,0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,4 out of 5,BUFOOTDOC,"DENVER, CO, USA",RUNNER,18-24,ATHLETIC,new colors,liner,,Prefer the old liner,2018-07-28,"Just like the last year model, minus the liner. I agree with most every review of these in that the liner rides A LOT, so much to where I went up in size so it’s not as bad.",,,0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,2 out of 5,IRON32,,,,,,,tight,Just Not The Same...,2018-07-25,"I'm the ultimate fan of LULU shorts but its seems like the quality of shorts are not what they once were. And they got rid of the LUX Liner. The updated THE shorts are a tad bit thinner and lighter, and the liner is absolutely awful. They ride up within minutes of walking, it's like wearing a tight bikini brief. Also, they are NOT sweat resistant in the least bit, compared to the original THE shorts with the LUX liner. My shorts were totally drenched after a workout. Please bring back the LUX Liner, by far the best shorts ever made!","July 26, 2018","Hey Iron32,

Thank you for sharing your feedback with us. We're sorry that the quality of your T.H.E. Short 9"" is not what you expected and we would love to make this right for you. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!",0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,1 out of 5,MBKIMURA,"FOUNTAIN VALLEY, CA",SWEATY GENERALIST,25-34,SOLID,,liner,snug,The liner is really disappointing,2018-07-20,"I have a couple pairs for T.H.E. Short but linerless, so I thought I'd try out the one with liners since those were new and the only ones in stock. Just wore them for the first time today and I can't stand the liner, it rides up so easily making the short extremely uncomfortable to wear which is really disappointing because now I can't even return them since they have been worn. Bought these in Hawaii and they have a specific Hawaii graphic so these were my souvenir too, so just really disappointed in these overall.","July 21, 2018","Hi mbkimura,

We appreciate you taking the time to share your feedback with us. We hear what a frustrating experience this must be and have sent an email your way so we can do some digging into this. Best wishes!",0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,5 out of 5,ORLANDORUNNER,"ORLANDO, FL, USA",SWEATY GENERALIST,55-65,LEAN,"fit, fabric, pocket position",waist positioning,,Best Shorts Out There,2018-07-18,Very nice pair of shorts. Very comfortable and the pocket on the right hip allows me to carry my phone with me and it is not bulky feeling in my pocket.,,,0,0
"T.H.E. Short
9"" Updated",,$68.00,$49.00,2.8 out of 5,1 out of 5,BBOYHARD,,,,,,liner is to short,,Terrible Liner,2018-07-10,"I own a couple pairs of the original THE Shorts with Luxtreme liner and loved them. Then i bought a pair of these in store to see how they fit and feel. The updated liner is so much worse, its to short and rides up and needs constant adjusting.
They also removed the phone pocket on the right side which was very annoying to me, but since the liner is so short I dont use the pocket anymore as I dont want to flash people at the gym",,,0,0
