Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,8PIXEL,"NJ, USA",SWEATY GENERALIST,45-54,ATHLETIC,,fit,,Disappointing,5/9/18,I am a huge fan of the Metal Vent line and have 7 variations. On a surprisingly warm day I stopped in to the store to see if I could find a short sleeved shirt to change in to. Surprisingly I found a metal vent in my size and a color I didn't have so I snatched it up and wore it immediately. After cooling off for a few minutes I found myself disappointed in the fit. This new version (with all the holes) fits a lot looser than all of my other shirts and now sits in the back of my closet unworn since that day. UnfortunatelyI have never regretted a clothing purchase as much as this one and will now be a lot more careful when shopping.,,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,ATLAS101,,,,,,stretched out after one wash,,Stretched out after only one wash,5/2/18,"I really had high hopes for this shirt. Super comfortable and fit perfectly the first few times I wore it. After I washed (as instructed) and air dried the shirt ONE TIME, it stretched out to the point that it's unwearable because of how baggy it fits me now. Super disappointed!",1-Jul-18,"Hey Christianisaacg,
It sounds like you know how to take care of your gear, so this shouldn't be happening. We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,4 out of 5,ART123,"SANTA BARBARA, CA, USA",YOGI,18-24,SLIM,color options,size inconsistencies,,"Overall great, sizing doesn't seem consistent",4/26/18,"I purchased two of these and the Nautical Navy fit great in Medium, but the Coal Blue (same Size Medium) did not fit int he same way. It was baggy and felt like it was extremely worn already.",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,SHARR,,,18-24,ATHLETIC,,"lack of attention to detail, faulty product",,Very Poor Lululemon Quality and Attention to Detail,3/26/18,"I am an avid lululemon buyer. What I like about lululemon is the quality of material and attention to detail. However, this vent shirt for some reason that i received has one sleeve about an inch longer than the other sleeve. I noticed it when i first wore it and then again after i washed it. I actually measured it and I was correct. This is very disappointing as I have purchased the vent tech in the past without any issues. I am hoping this was a faulty product i received and and not the whole new mens line with issues such as this. The lack of attention to detail was very underwhelming with this product, at least in my case.",26-Mar-18,"Hey Sharr,
Thanks for taking the time to share your thoughts on Metal Vent Tech Short Sleeve. I completely understand why you're disappointed with this and I'd love to help turn this around. To carry on this conversation, we've sent you a follow up email. Chat soon!",0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,THEJUGGLER1,,SWEATY GENERALIST,35-44,ATHLETIC,fit,collar issue,,Comfortable...but seeing the beginnings of bacon neck,3/19/18,Got two of these for my birthday and was initially happy with the fit. Bought them for lounging around the house mainly. Unfortunately...after one wash I am beginning to see the collar show signs of the infamous 'bacon neck'. Same issues as on the 5-Year Basic V's I have. Would not wear to the gym because it's kind of embarrassing to have such an expensive shirt look so cheap because of the collar.,19-Mar-18,"Hi thejuggler1,
We appreciate your feedback regarding the Metal Vent Tech Short Sleeve. We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. Hang tight for an email coming your way! Chat soon.",0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,SWEATYCYCLIST32,"NEW YORK, NY",SWEATY GENERALIST,25-34,ATHLETIC,color options,"logo, sizing",,Bring Back the Old Metal Vent Techs,3/16/18,"Recently purchased some of the newer Metal Vent Techs (SS and LS) and have to say they are just not same as the ones that were made 1-2 years ago. The two that I received for Christmas are too large in the body, and too tight on arms (LS).",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,5 out of 5,LOGANLEE,"NASHVILLE, TN, USA",RUNNER,18-24,ATHLETIC,"fit, look, breathability, feel",,,Perfect standard T,2/20/18,"This was the first thing I purchased from Lulu and after that, I was hooked. The shirts are durable, extremely comfortable, and look great. I have a larger chest and shoulders so often times athletic wear shirts can look constricting in the chest to get the appropriate length or fit in the arms and stomach, these shirts however drape very well and breathe better than anything else I've ever worn.",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,RWR94,,SWEATY GENERALIST,18-24,ATHLETIC,comfort,material quality,,poor quality,2/16/18,"I have several metal vent tech shirts, and love them. But two of them I bought recently have begun to split at the seam after only a few wears. Considering the price point of these shirts and the quality expected from Lululemon, this is extremely disappointing.",16-Feb-18,"Hey RWR94,
I hear your disappointment with the performance of your Metal Vent Tech Short Sleeve and will be following up with an email so I can dig into this with you.
Speak soon.",0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,3 out of 5,THELEGEND,"WASHINGTON, DC, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, comfort, style","quality, price",,Awesome Except for the Bacon Neck,2/8/18,"I own 6 of these shirts and they are my go-to for the gym. They fit me really well, are lightweight, sweat-wicking, and super comfortable. This would have easily been a 5 star review, however, some of my shirts are starting to get the bacon neck. At $68 per shirt, I am disappointed at the quality and don't think they will stand the test of time...",8-Feb-18,"Hey TheLegend,
This definitely doesn't sound right. We stand behind the quality of our gear and would love to know more about your experience with this. Keep your eye out, an email is on its way.",0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,BOOMER916,"IOWA, USA",SWEATY GENERALIST,18-24,ATHLETIC,,,,Beware of new sizing,2/4/18,"I've had these shirts for 4 years now and have loved them until recently. For whatever reason, Lulu has decided to change the sizing on them. I've been wearing a L ever since I first started buying them, but now the L fits like the M used to and the XL is too big. Not happy that I'm in between sizes now.",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,BOUB,"SAN DIEGO, CA, USA",RUNNER,25-34,LEAN,the new colors,"new sizing, where the logo is now",,"""Body-mapping"" Metal Vent",1/24/18,"I used to LOVE the Metal Vent tees; however, the sizing has changed due to the new ""body-mapping"". It's been several months since I've gotten a Metal Vent and I hope they go back to the normal sizing. I'm an XL, but with these new Metal Vents, it feels like a L.",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,JUSTADISAPPOINTEDGUY,"LOS ANGELES, CA, USA",SWEATY GENERALIST,18-24,ATHLETIC,,the new logo,,Bring back the old logo,1/23/18,"I used to buy a ton of lululemon shirts. They've changed their logo to this extremely not though out box, and put their logo on the bottom corner of the shirt.",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,5 out of 5,CAMPY,CANADA/USA,,18-24,ATHLETIC,,logo placement,,BAD LOGO,1/16/18,"As a customer for many years and someone who has spent thousands of dollars on LULULEMON tops,pants,hats,boxers,etc.. anything you make I buy it and wear it proudly and you guys have decided to hide your logo on the bottom left instead of on the back where it has always been. I went from buying a new shirt about once a month to not buying shirts at all. It was bad enough you needed to change the logo for the mens line but now with the logo placement it is unclear what you guys are trying to do. either display the logo proudly or take it off all together!",,,0,0
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,FITNESSCHEF,"ORANGE COUNTY, CA",SWEATY GENERALIST,I KEEP MY AGE ON THE D.L.,ATHLETIC,,,,BEWARE SIZE CHANGE,11/27/17,"My husband has lots of metal vent tech shirts. He lives in them. Just ordered a couple more for Christmas in his usual medium size. They looked small when I opened the packages to check them. In fact, I had to have him try them on (and ruin the gift surprise). They looked and felt a whole size smaller than the older shirts. So Lulu, if you change your sizing (apparently you did or they are labeled incorrectly) you should give your customers a heads up to buy the next size larger. Now we have to drive to a store and have him try them on for either a larger size or return, if you changed more than that. Disappointed and hope the larger size works.",,,25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,ROOSTER06,,SWEATY GENERALIST,25-34,SOLID,look,quality,,Pilling After Two Wears,11/26/17,"Love the look and feel of this shirt, but started pilling in the lower back after only two washes. I would recommend this shirt, but given the lack of quality for the price that you pay I cannot. No other shirts from Lulu have done this and while I appreciate the care that goes into these products this one just misses the mark.",26-Nov-17,"Hey rooster06,
Thank you so much for taking the time to reach out. We stand behind the quality of our gear, and we’d like to work with you towards a resolution. Please reach out to our GEC at 1.877.263.9300 and one of our educators will be able to help you out.",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,GMAO,"LOS ANGELES, CA",RUNNER,25-34,ATHLETIC,soft,can't last,,Started Pilling After One Wear,11/26/17,"Pretty excited when I got the shirt and the material felt great, soft like a knitted shirt. However, after one wear walking around town, haven't done any work out in it, the shirt is already pilling. I'm really hoping it doesn't get any worse but I'm afraid to put it through heavy use. It's a shame that a shirt of this price level can't even last a month through heavy use; I've had other lululemon products before and always love the quality but this is the first time I've ever experienced anything like this.",26-Nov-17,"Hey GMao,
Thank you so much for taking the time to reach out. We stand behind the quality of our gear, and we’d like to work with you towards a resolution. Please reach out to our GEC at 1.877.263.9300 and one of our educators will be able to help you out.",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,RUBY123,"PHOENIX, AZ, USA",,35-44,PETITE,style,quality,,"Nice looking shirt, but threads coming out",11/20/17,"Bought this t-shirt for my husband's bday, but the threads starting pilling and for this price, especially when you follow the washing instructions, this should not happen. It is unfortunate since he really loves the style and fit.",20-Nov-17,"Hey Ruby123,
Sorry to hear that your Metal Vent Tech Short Sleeve isn't holding up as expected. Please feel free to give our GEC a call at 1.877.263.9300 to continue this conversation.",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,3 out of 5,SOMEGUY,,SWEATY GENERALIST,,LEAN,,weird fit especially at armpits,,Love older ones but recent green one is bizarrely constructed,11/12/17,"I have older metal vent tech t-shirts in white, dark grey, and caliente (deep red) which I like and was excited to see green offered. However, it fits noticeably differently -- it's tight and bunched up against my armpits and otherwise sits awkwardly. Of course this is with my same and usual size L. Just to make sure, I asked my wife without saying anything up front and her first comment was ""it fits you really funny"". I don't know if this was a QC issue or a new bad design. The green was darker and less obviously green than I hoped as well so I'm just returning and not trying another size L green right now.",,,25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,RYNO,"CHICAGO, IL, USA",YOGI,,ATHLETIC,,shrinkage,,"Disappointed, Shrinkage",11/7/17,"Usually a big fan of Lululemon men's gear, but I recently purchased the Metal Vent T in two different colors - Sky Blue and Maroon - both experienced the same issues. Upon the first wash in COLD water they shrunk at least one size -- and I didnt even put in the dryer. I'm a large, 6'3 and now each wear like a medium, the bottom's of each shirt are too short. Buyer beware",7-Nov-17,"Hey Ryno,
Thanks so much for sharing your thoughts today. We stand behind the quality of our gear and will be in touch shortly via email to follow up and help!
Chat soon.",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,EDMO,SCOTTSDALE AZ,SWEATY GENERALIST,55-65,ATHLETIC,shirt fit great and looked amazing!,doesn't wash out very well,,Metal Vent Tech SS shirt,11/5/17,I purchased a white Metal Vent Tech SS shirt and wore it once. I cut open an apple and it sprayed a couple drops on my shirt leaving a slight yellow spot. I washed several times and even did a Tide stain remover ...no luck as the shirt shows slight stains. Not my idea of a high end shirt that you can't even wash out a slight discoloring from an apple! I took the shirt back to the store where I purchased it ...the young sales associate said sorry we can't take this back! Not the kind of customer service I feel is adequate after spending $200 on various items!,,,25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,2 out of 5,MARCOG,"AUSTIN, TX, USA",RUNNER,25-34,,,,,Great Product but got a hole in one of them,10/9/17,I have a good amount of these but one I have had a couple of months had a hole after coming out of the washer. Really hope it's the only one this happens to because I do really like these shirts.,9-Oct-17,"Hey MarcoG,
Sorry to hear that your Metal Vent Tech Short Sleeve isn't holding up as expected. We stand behind the quality of our gear and have sent an email your way to discuss this further, and look into our options.",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,4 out of 5,ELUKE,,,,,"feel, quality, doesn't stink, comfortable",white is see-through,,Great shirt but don't go white,10/6/17,"Love this shirt and wear them everyday, have 10+ of them. However, I ordered the white and was disappointed as it is pretty thin and very see-through. I haven't felt comfortable wearing it out. If it weren't for that I'd give these shirts a straight up 5 stars!",,,25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,KYLEB,,,,,fits well,material shows sweat stains,,sweat stains are major problemo,9/22/17,"After owning this shirt for the last 2 months, there are sweat stains all over that refuse to come out no matter what I do to soak them out. It seems like a lot of other people are having similar issue to this sweat stain issue so be on the lookout and make sure to not sweat too much in your shirt",,,25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,1 out of 5,NG14,"CHICAGO, IL, USA",RUNNER,18-24,ATHLETIC,"material, breathability",logo quality,,Lululemon logo peeling off,9/22/17,"I received this shirt a couple days ago after ordering online. I have used the Metal Vent Tech line frequently and I love the shirt. It's amazing when working out (doesn't smell or get too heavy with sweat). I was very excited to wear it for my workout but when I got home after, I noticed the logo on the back is already peeling off. This is before it has even been in the wash. I didn't check before the workout, but it seems as if one workout has already damaged this part of the shirt. Very disappointing, especially since I already have a couple other Metal Vent Tech shirts. Are the others going to start to deteriorate too?",25-Sep-17,"Hi NG14,
Thanks for reaching out and sharing your feedback with us! We suggest to pop into your local store to show them what's going on with your logo. Our teams all have hemming teams that should have spare logos to help you out with!",25,3
Metal Vent Tech Short Sleeve,,$68.00 ,,2.7 out of 5,5 out of 5,PEDRO,"BOSTON, MA, USA",SWEATY GENERALIST,18-24,SOLID,,,,Great Shirt For Sweating,9/7/17,"I really like this shirt a lot. It is comfortable and excellent for getting a good sweat in. Especially as a bigger guy it is hard to find shirts that are both comfortable and breathable while working out, but this is the perfect product for that!",,,25,3
