"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,TJC2011,"WASHINGTON, DC",RUNNER,25-34,ATHLETIC,"fit, feel","poor quality, poor durability",,"Great fit/comfort, durability issue",6/16/18,"I bought my second pair of these shorts (medium, lintless, 9'') at the Lululemon store in North Raleigh over Memorial day weekend, a dark blue mottled color. After just two wears (and not any intense work outs), the right side of the short has an approximately 3'' by 3'' area of the fabric fraying/thinning. Fantastic fit/feel, but extremely disappointed to see them start to fall apart within my first month of buying. Not sure if this is a quality issue, as my other first gray pair of pace breakers I bought in March is holding up just fine.",17-Jun-18,"Hi TJC2011,
I'm sorry to hear of the fraying that you're experiencing on your Pace Breaker Short and can understand why you're not pleased. We’d like to get to the bottom of this and work towards a resolution, so I've sent you an email to follow up.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,ABLOOD,"LOS ANGELES, CA, USA",RUNNER,25-34,ATHLETIC,,,,Favorite Shorts by Far,6/12/18,"These shorts are a staple for lulu. I have had over 10 pairs of these shorts, and they are the best. The updated fit are not nearly as comfortable as these ones, and the liners are in the original Pacebreakers are much more comfortable. I hope that you guys continue to make these shorts with all the cool patterns that Lulu is known for.",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,SHOREBIRD,"NEW JERSEY, USA",SWEATY GENERALIST,25-34,MUSCULAR,,quality,flowy,Poor Quality,6/9/18,"I've worn these almost every workout out for the past month. The fact is, these shorts will stretch out and you have to be aware of this before you purchase. Mine have stretched an additional 1.25 inches since purchase. Really sad to see because now there too long! I'm not sure if this is typical, or just from my extensive use, but be sure to take this into consideration.",10-Jun-18,"Hi Shorebird,
We appreciate you taking the time to share your feedback with us. Oh dear, I’m sorry to see you’re having some trouble with your gear—that's definitely disappointing. I'd love to lend a hand and help with some options, so I've sent an email to you outlining the next steps.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,MRLOSANGELES,"LOS ANGELES, CA, USA",RUNNER,25-34,,,,,"Used to be great, but now they're HORRIBLE",6/5/18,"I am totally in shock. I've been wearing this short for over a decade and spent thousands of dollars over the years. I recently purchased three new pairs in NYC for an overseas trip. The new lining is absolutely horrific. The shorts are now tighter, the liner rides up and I ended up with horrible chafing. A total outrage! If it ain't broke don't fix it -- and yet Lululemon had to go and make changes. I will never again buy another Lululemon product.",6-Jun-18,"Hi MrLosAngeles,
Thanks for reaching out and providing this feedback for us. I completely understand why you're disappointed with this and I'd love to help turn this around. To carry on this conversation, we've sent you a follow up email.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,2 out of 5,DMIAMI2018,"MIAMI, FL",SWEATY GENERALIST,35-44,ATHLETIC,,,snug,New lining..not good,5/17/18,"This was one of the best go to shorts I had from Lululemon, just recently tried 2 of the new styles and agrees with the reviews, definitely tighter and runs up your legs. I will be returning my two, but mostly looking to find the old style before they are gone. Unfortunately, if they don't come back, I will have to search for an alternative company with something similar. I have tons of Lululemon gear, and a loyal customer, so this is dissapointing.",17-May-18,"Hi DMiami2018,
Thanks for reaching out and providing this feedback for us. We're sorry to read of your recent experience and would love to discuss this further. Watch out for an email coming your way soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,CODBOD,,,,,,,,Great shorts but the fabric frays easily,5/6/18,"Ive been a loyal customer for years, your products are the best shorts to do anything active in! The only downside is this short along with a pair of 7"" T.H.E shorts I bought last year have started to fray and rip. I really would have thought the quality of these shorts would hold up for at least a year!",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,RODNEY,NORTHVILLE MI,SWEATY GENERALIST,45-54,ATHLETIC,,the new lining,,New Pace Breaker short liner,5/4/18,I really nice the pace breaker lined shorts but I recently had a chance to try out the ones with the new lining and I was very disappointed. The lining is too tight and it consistently rides up my legs during a run and also when I cross train. It is very uncomfortable and I am always pulling down the lining between sets. I also noticed that the medium size seems to be slightly smaller than the old medium shorts with the original lining. I hope you can offer both lining options to give us a choice.,5-May-18,"Dear Rodney,

Thanks for making time to review the Pace Breaker Short *Reflective 9"".

We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution.

We have sent you an email outlining a few options.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,BASSINHOKIE,"ROANOKE, VA",SWEATY GENERALIST,35-44,ATHLETIC,,,snug,Very uncomfortable,4/27/18,I’m a huge fan of the pace breaker short but the new design has been a disappointment. The new liner is very tight and rides up my legs which makes for a very uncomfortable fit. The new liner isn’t as soft that the one before (IMO)… Not to mention the new side zip pocket seems to be much smaller. Disappointed,28-Apr-18,"Good day BassinHokie,

Thanks for sharing your experience with the Pace Breaker Short *Reflective 9"" (Run_Response_Short).

I completely understand why you're disappointed with this and I'd love to help turn this around. Please keep an eye on your inbox as I'll be reaching out shortly to connect.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,KADAM1,,,18-24,ATHLETIC,fit,"low quality, expensive",oversized,High Hopes & Disappointed,4/10/18,"I went into a Lululemon store and purchased these shorts a while back. After the second time wearing them to the gym, the shorts ripped at the waist-band seam. I was extremely disappointed for having paid so much for a pair of shorts that lasted me 2 weeks. This review is about 3 months late but still disappointed I want to give Lululemon another shot but cant afford a $60 pair of shorts to be ruined",10-Apr-18,"Hi kadam1,

Thanks for taking the time to share your thoughts. It sounds like you've had a less-than-thrilling experience and I'd love to help! Keep your eye out for an email from us shortly -- chat soon!",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,NINJAWARRIOR28,ONTARIO,RUNNER,35-44,ATHLETIC,"fit, colour, comfort",,,Love my pace breaker shorts,3/24/18,Awesome shorts!! Very happy with them,,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,LULURUNNINGSHORTS,"NASHVILLE, TN, USA",RUNNER,35-44,ATHLETIC,,quality,,Love the shorts but question the quality,3/22/18,"These shorts have been my go to running shorts for the past 3 years and was initially swapped to these from a competitor due to the love of the built in liners. However, over the past year I have had to take them back for repairs in the stitching due to ripping in the seam and eventually with the liner. Out of 6 pairs, all but one now has ripped liners making them unpractical for running. For $68 I would like to have confidence these shorts would last longer than one training season.",27-Mar-18,"Hey NorCalDad,

We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,NORTHWESTGINGER,"SEATTLE, WA, USA",RUNNER,35-44,ATHLETIC,"fit, extra pocket, colors, liner",,,BEST RUNNING SHORT OUT THERE!,3/18/18,This short is everything you could want and more. I would recommend this to anyone looking for comfort and quality. It also has a great cell phone pocket that is easy to access with one hand.,,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,2 out of 5,BEN465,BOSTON,RUNNER,,,fit,durability,,Good fit - Not durable,2/4/18,"I purchased two pairs and to start, they fit great. They were my go-to workout shorts and seemingly made out of quality material. Unfortunately, after a year+ of use - both pair produced holes in the liner in the crotch area and are unusable. So overall - good initially, but for their price point they should last...",5-Feb-18,"Hey Ben465,
Thanks so much for taking the time to get in touch today and share your thoughts. I definitely hear your disappointment and would love to help. Keep an eye out for an email coming your way with some solutions!
Chat soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,XFIT,"BOSTON, MA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, appearance, durability",,,A core product that has aged well,1/31/18,"Over the course of 2010 and 2011, I bought 4 pairs of these, in various fabrics, and for the last 7ish years, I've used them regularly. And heavily.",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,2 out of 5,EMP96,,,,,style,poor quality,,Not high quality or long lasting,1/28/18,"I purchased these shorts for boyfriend about 4 months ago. Although they fit him well and he likes the style, with minimal use the fabric has begun pulling in multiple places. For $70, these shorts are simply not worth it. Very disappointing.",29-Jan-18,"Hey emp96,
We stand behind the quality of our gear and will be in touch shortly via email to follow up and help!
Chat soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,COLESKY,"HOUSTON, TX",SWEATY GENERALIST,25-34,MUSCULAR,"comfort, style",durability,,"Pace Breakers - Good shorts, but not perfect",1/18/18,"Love these shorts - wear them all the time. They are upscale and look more dressy for an athletic short. However, I have two pair where the liners have worn out with not a lot of stress. Kinda annoyed that an expensive short would do that - But overall a good product.",19-Jan-18,"Hey Colesky,
Thanks so much for sharing your thoughts today. We stand behind the quality of our gear and will be in touch shortly via email to follow up and help.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,NPERK,,,,,,,,Awesome Shorts,1/15/18,Most comfortable and versatile shorts that I own.,,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,SENSITIVESHORTSGUY,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,"linear, light weight, versatile",linear ripping,,Shorts for every occasion,1/13/18,"I have just about every pair of lulu shorts and these have to be my favorite. Whether it's traveling, working out or relaxing these always seem to be the shorts I look towards. The only issue is that the linear that I have came to really enjoy has begun to rip and now there is a hole forming in the linear as well as my heart. Leaving me to feel a sense of betrayal, as if my knight in shinning armor has seemingly let himself go.",15-Jan-18,"Hi SensitiveShortsGuy,
Thank you so much for connecting. I'm so sorry to hear about the hole in your go-to gear (and your heartbreak). Fret not—I have a solution in mind for you and will be in touch shortly via email to connect.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,TYLERK62,TEXAS,SWEATY GENERALIST,18-24,ATHLETIC,not much,"smell the fabric the liner, the sustainability of the fabric",tight,Shorts kinda suck,1/8/18,"I got these shorts as a gift, after wearing them a few times I became annoyed with the product. The liner rides up, the fabric is somewhat itchy. The most irritating feature of this product is the built-in underwear. After wearing them a few times theystarted to have holes in the crotch area. Now the shorts are unwearable due to the massive hole created, as well as the awful smell that the shorts are suppose to prevent.To pay as much money as these shorts cost and to have them deteriorate as fast as they have you might as well save your money and buy nike shorts.",8-Jan-18,"Hey tylerk62,
Thanks so much for sharing your thoughts today. We hear your disappointment and will be sending an email your way to follow up and lend a helping hand.
Speak soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,HUNTERK,"FORT MYERS, FL, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,just right,Favorite Style,1/5/18,I have had 3 pairs for 6 months and love them. Most liners ride up as I move around but these almost never do! I enjoy the little side zipper pocket because its perfect for my key fob. I am constantly in the gym working out or training and always end up rummaging through my drawers trying to find a pair of these.,,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,THEDAYDAY,"ANN ARBOR, MI",SWEATY GENERALIST,25-34,SOLID,"fit, flexibility, pockets",liner,,Great shorts but the liner isn't durable.,11/28/17,"I have 4 pairs of these shorts that I've accumulated over the years and use them for Crossfit. They are great except the liners wear out and 2 of my older pairs have a bunch of tears/holes in them (the liner, not the outer material). I have a newer pair that uses the Luxtreme liner which seems more durable but Lulu isn't making that combo anymore (Pace Breaker w Luxtreme liner). These have been my ""go to"" shorts with the metal vent tech t-shirts but I'm now hesitant to buy more pairs b/c of the durability and T.H.E. Shorts w the Luxtreme liner seem to also have premature wear issues too ...",29-Nov-17,"Hey theDayDay,
I'm sorry to hear the liner of your Pace Breaker Short's aren't holding up. We stand behind the quality of our gear and would love to know more about your experience with this. Keep your eye out, an email is on its way.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,2 out of 5,ROSS91,"DENVER, CO, USA",SWEATY GENERALIST,25-34,ATHLETIC,great fit,quality,just right,Great Short But...,11/27/17,Great fitting/looking short but mine began pilling after the first wash. Expected more from the brand.,28-Nov-17,"Hey Ross91,
Thank you for taking the time to share your feedback. We'd like to turn this around and ensure your gear is providing long lasting performance for you. Since it sounds like this isn't the case, please keep an eye on your inbox so we can get to work on a solution for you.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,CORY94,"OTTAWA, ON, CANADA",SWEATY GENERALIST,18-24,ATHLETIC,"fit, style",poor quality,,"Great fit, poor quality",11/23/17,"I own two pairs of these and they are excellent shorts for the gym. Great fit and style however after only a couple month of wearing them twice a week, the stitching along the edge has begun to unravel. For the price, I was very disappointed in the stitching. I have bought far cheaper shorts that have lasted much longer.",23-Nov-17,"Hey Cory94,
Thanks so much for sharing your thoughts today. We hear your disappointment and will be sending an email your way to follow up and lend a helping hand.
Speak soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,CONRADIUS,VICTORIA,RUNNER,45-54,LEAN,"reliable drawstring, good waist elastic",pocket wore out,,As comfy as expected,11/13/17,"Great shorts! They are light and roomy but not baggy.
Only issue is that my ""media""(phone) has worn through the 'media pocket' after 3 months. There is a hole in the fabric of the side zipper pocket. I have 2 pairs and wear each one twice a week.
I suggest adding an inch of reinforced fabric to the bottom of the pocket.",15-Nov-17,"Hi Conradius,
Thank you for taking the time to share your feedback. We'd like to turn this around and ensure your gear is providing long-lasting performance for you. Since it sounds like this isn't the case, please keep an eye on your inbox so we can get to work on a solution for you.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,CHIROSSFIT,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,SOLID,comfort lightweight material,has a hole in the front thigh,,"Loved them, until they ripped",11/5/17,"Amazing shorts, super comfortable and very versatile for my workouts. Became my favorite shorts and have now ripped on the front during a Crossfit workout :(",6-Nov-17,"Hey Chirossfit,
Thanks so much for sharing your thoughts with us today. We stand behind the quality of our gear and will be following up with some solutions via email.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,BLACKTIENOMAD,"BEACH TOWN, MEXICO",SWEATY GENERALIST,25-34,ATHLETIC,fabric,"length (9"")",,I have 10 Pairs of These,11/3/17,"I don't ever write online product reviews but I wanted to take a minute to let you know that these shorts are literally perfect for: CrossFit, weight lifting in general, yoga, or running. I also wear these shorts every day just doing life.

I live in Mexico where it's pretty hot and active wear is pretty much everyone's every day uniform. With that, I've been through dozens of different shorts from various premium brands. When I finally found these shorts I initially bought 4 pair because the fabric felt just right.",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,JOHNW,"TOLEDO, OH, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit/comfort, style",shrinking,,The Perfect Short,10/28/17,"I own about 7 pairs of these shorts and they are perfect for working out or lounging around. The only downside to them is possible shrinking. Of the 7 pairs that I own, I have 3 pairs that have shrunk to the point where I cant wear them anymore. I don't understand why these random 3 pairs have shrunk because I do not wash or dry them any differently than I do the other 4 pairs. I was also told that it was okay to throw them in the dryer. I would highly suggest air drying them just to be safe. A little disappointing that I have 3 solid pairs of pace breakers that I cant wear just because of shrinking.",28-Oct-17,"Hey JohnW,
Thank you for taking the time to share your feedback. We'd like to turn this around and ensure your gear is providing long lasting performance for you. Since it sounds like this isn't the case, please keep an eye on your inbox so we can get to work on a solution for you.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,NATHAN,"WAKE FOREST, NC",SWEATY GENERALIST,35-44,ATHLETIC,,,,The Short To End All Shorts -,10/25/17,"First,",26-Oct-17,"Hey Nathan,
Thanks so much for taking the time to get in touch today and share your thoughts. I definitely hear your disappointment and would love to help. Keep an eye out for an email coming your way with some solutions!
Chat soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,CANADIANTRANSPLANT,"MIDWEST, USA",SWEATY GENERALIST,18-24,ATHLETIC,"comfort, fit, support","noxious smell, not true to brand quality promise",,"Smelly, Smelly, Smelly",10/12/17,"I got a pair of these shorts a few months ago, and they are comfortable and work well for the gym and running, however, after a while they begin to smell AWFUL no matter how much I wash them.
What I found ironic is that Lululemon prides themselves on ""anti-stink"" material. Even after following all of the care label instructions and washing them immediately after working out, they still permanently smell after a while. I would also like to note that it's not the average semi sweaty, getting stuff done at the gym smell. No, it is a noticeable odor that makes me hesitant to wear them to and from. I have tried everything to get it out, too.
Unfortunately, these shorts have missed the mark for me. No matter how comfortable and functional they are they still, well, stink. :(",16-Oct-17,"Hey CanadianTransplant,
I'm sorry to hear that you are still experiencing strong smells with your gear. An email is on the way with a solution.
Chat soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,PASTTHEPOTHOLES,"CANADA, BUT TRAVELING IN CENTRAL AND SOUTH AMERICA",SWEATY GENERALIST,35-44,ATHLETIC,,,,Amazing shorts,10/2/17,"These are the most comfortable shorts I own! They are comfortable while running, hiking, doing yoga, playing squash, volleyball, and couch surfing. They have even doubled as a bathing suit when there was an unexpected trip to the beach.
I am wearing them now in Costa Rica as I write a blog (@pastthepotholes) about must have items for one year of travel!
These shorts were one of the first items in the bag!",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,CSJ1996,,,,,,,,Questionable Quality,9/24/17,I have a few pairs that I love but the stiching is questionable. The stitching completely disintegrated on the inside upper thigh on one of my shorts exposing a hole making them unwearable. Definitely would not buy again,26-Sep-17,"Hey CSJ1996,
Thanks for touching base with us. Oh no—a hole is not what we like to hear, and we stand behind the quality of our gear 100%. Please feel free to give our GEC a call at 1.877.263.9300 to continue this conversation.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,1 out of 5,NJRUNNER,NJ,RUNNER,25-34,ATHLETIC,,,,Poor stitching,9/24/17,"I exclusively use LuLu products for when I run, but I received a pair of these shorts about a month ago and was very disappointed with the quality of them. I have had these shorts in the past and they have lasted (and are still in use) through several half-marathons and training runs. The pair I received last month lasted through 4 runs before I noticed ripping along the outer seams (the built in compression shorts remain in good condition) that lead up to the crotch. I can no longer use them because the rip had increased on the 4th run and now causes flapping. Overall, very disappointed with this latest pair.",26-Sep-17,"Hi NJRunner,
Thank you for taking the time to share your feedback. We'd like to turn this around and ensure your gear is providing long-lasting performance for you. Since it sounds like this isn't the case, please keep an eye on your inbox so we can get to work on a solution for you.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,5 out of 5,SPINMAN,SCOTTSDALE AZ,CYCLIST,OVER 65,ATHLETIC,,,,Best I ever have worn,9/21/17,"These shorts are too good have two pairs now can't wear any other brand to workout in. Comfortable, Breathable,Not cheap but well worth the money, Wish they would make red ones.",,,0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,HODAK14,"TOLEDO, OH",SWEATY GENERALIST,18-24,ATHLETIC,,,,Pace Breaker Shorts,9/21/17,"I really love these shorts they are great for running and relaxing. The pockets hold everything in them which is huge when I run, because I hate when I go for a run and my belongings fly out. The material is super stretchy and soft so it leaves a lot of room for movement! My only issue is that the end of my waist band strings is starting to fall apart other than that they are by far my favorite pair of shorts. I have the white, navy blue and black pairs!",21-Sep-17,"Hey Hodak14,
Thanks for taking the time to reach out today. We stand behind the quality of our gear and are sorry to hear your gear isn't performing. Give our GEC a call at 1.877.263.9300 so they can follow up and chat.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,4 out of 5,MIKEYCHARLES7,"CHICAGO, IL",RUNNER,25-34,ATHLETIC,"comfort, look, versatility, zipper pocket",durability,,Favorite Running/Lounging/Everything Shorts Except...,9/21/17,"I have 2 pairs of these that I wear to do pretty much anything but the inside liner has ripped in both of them right in the inner leg/crotch in the same spot which is unfortunate because it makes it slightly uncomfortable after running sometimes. Otherwise, these are the most comfortable shorts in the game.",21-Sep-17,"Hey MikeyCharles7,
Thanks so much for sharing your thoughts today. We stand behind the quality of our gear and will be in touch shortly via email to follow up and help!
Chat soon.",0,0
"Pace Breaker Short
9""",,$68.00 ,,3.5 out of 5,3 out of 5,TWEST,"GRENADA, MS",RUNNER,45-54,ATHLETIC,"length, comfort, amount of pockets, fit",material dependability,,"My favorite running shorts, but...",9/15/17,"I got 2 pair of these as a gift about 6-8 months ago. Love everything about these shorts, my most favorite running shorts. The only problem I have has occurred with both pair. A large hole has formed on the inner liner fabric in the crotch area on both pair. One pair, though, another large hole has formed in the outer layer as well. I have actually really enjoyed these shorts.",18-Sep-17,"Hey TWest,
Thanks so much for sharing your thoughts today. We stand behind the quality of our gear and will be in touch shortly via email to follow up and help!
Chat soon.",0,0
