Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,CROSSFITHULK,"CONNECTICUT, USA",SWEATY GENERALIST,25-34,ATHLETIC,color,"quality, fabric, fit",,"Love the color, not the quality.",11/16/17,"I have worn the sweatshirt about four times and the material has been pilling primarily on the sleeves and also on the front of the sweatshirt. The material catches on things very easily. I am a big fan of Lululemon clothing, especially metal vent shirts; however, I am very disappointed with this sweatshirt based on how much I spent on it and the pilling.",17-Nov-17,"Hey CrossfitHulk,
Thanks so much for sharing your thoughts today. We stand behind the quality of our gear and will be in touch shortly via email to follow up and help!
Chat soon.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,2 out of 5,CHICAGOGUY,CHICAGO,RUNNER,35-44,ATHLETIC,,poor fabric,,"Great Fit, Great Colour BUT Poor Quality Fabric",10/29/17,"With only 2 days wearing this black/white, the fabric started pilling. The store was happy to take it back, but it seems like this is a common issue for this particular fabric. Exchanged for a black one instead but it doesn't look as sharp as the black/white. I was willing to take another chance on the black/white but the store had none available. Kind of disappointed to be honest, so may just return the black for a full refund.",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,RUNNINGCYCLYING,,SWEATY GENERALIST,45-54,ATHLETIC,,,,Nice cut but fabric frayed after 3 wears,10/25/17,Great fit and great colour but fabric frayed very early on and not due to hard wear at all. Like the look but disappointed with the fabric durability.,26-Oct-17,"Hey runningcycling,
Thanks so much for taking the time to get in touch today and share your thoughts. I definitely hear your disappointment and would love to help. Keep an eye out for an email coming your way with some solutions!
Chat soon.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,DALLAS26,"MINNEAPOLIS, MN",SWEATY GENERALIST,35-44,MUSCULAR,"fit, style, color",quality,,"Love the fit, not the material quality...",10/14/17,"I purchased the Metal Vent Tech Hoodie in black/white. The fit is great, although I'm admittedly between sizes and ended-up sizing down to avoid the 'ballooning' effect around my waist. The problem I ran into was that I noticed significant pilling after the FIRST time I wore it (within 48 hours). One of the pills snagged and actually created a small tear already. For a ~$100 hoodie, I'd expect better build quality. I've been a Lulu faithful and was extremely disappointed in this one.",17-Oct-17,"Hey Dallas26,
I’m sorry to hear you’re experiencing pilling and snags with your gear. Please know we stand behind the quality of our gear and I’d love to dig into this with you. Hang tight for an email coming your way!
Chat soon.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,AFISCHER83,"TORONTO, ON",,,,style,quality very poor shirt ripped,,quality improvement needed,10/10/17,"the style and fit of this hoodie was nice, but... and a big but, i didn't even get out of my house with this shirt before I noticed that it was starting to pill. I should have read the reviews before I bought this, but I didn't. For a shirt that is $110 Canadian it is completely unacceptable that this product is even sold by Lulu and not recalled. Lulu needs to step their quality up. I cant imagine what this would look like after a few washes. I know shareholder blah blah blah, but this is a premium brand and although the styling is nice, the quality just isn't what it used to be.",11-Oct-17,"Hey AFischer83,
I hear your disappointment with the performance of your pilling and will be following up with an email so I can dig into this with you.
Chat soon.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,4 out of 5,DAN3,,,,SLIM,,,,Much better quality,9/20/17,"I have four of the older metal vent hoodies and today i received my new olive green one and I can honestly say lulu has tremendously stepped up their game with these. WAY better quality, actual sizing, and thicker material. (Only minor issue i have is the now hidden logo under the hood- i think the logo is a status symbol but whatever lol)",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,JB87,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,SOLID,,,,Comfortable lightweight hoodie,3/27/17,"This hoodie is very thin, which is great to wear to the gym or for running on cooler mornings, however the sizing runs a bit small, so it can get a bit snug around the shoulders.",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,DERIVATIVEONE,,SWEATY GENERALIST,35-44,ATHLETIC,everything but the size,sizing,,Inconsistent sizing!!!,11/10/16,"I absolutely love all of my metal vent tech gear. All of my long sleeve tops are size XL.
This was my first metal vent tech Hoodie so I actually made the trip to the store to reaffirm my size. The XL in the store was perfect so I wasn't worried about ordering a final sale item.",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,GABBYY,,,,,color,"quality, durability",,Terrible quality,10/27/16,Washed this for the first time (and did not put it in the dryer) and all the stitching is now noticeably pilled. I'm extremely disappointed. I have three of these hoodies and i wish i waited to buy more until after i washed one because another one of mine did the same only it is harder to notice since it is a darker color. Will not be wearing these anymore,29-Oct-16,"Hi there Gabbyy,
Thanks for reaching out with your feedback. I'm sorry to hear of your experience with the pilling on your hoodie. Let's work together and find a resolution. Look for an email that will outline the next steps.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,ALICIAASHLEY,"SANTA ROSA, CA, USA",RUNNER,25-34,ATHLETIC,,,,"Beautiful design, horrible quality",8/26/16,Bought this jacket and literally wore it once and the arm ripped. Not sure how but I wasn't even rough with it. Very frustrating because it was purchased on sale. Disappointed so the quality.,26-Aug-16,"Hey AliciaAshley,
Yikes. We're sorry to hear that you've experienced a rip in the arm of your Metal Vent Tech Hoodie after only wearing it once. Keep an eye out for an email headed your way so we can follow up and work towards a solution together.
Speak soon.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,5 out of 5,SHAH,NORTH CAROLINA,SWEATY GENERALIST,25-34,MUSCULAR,"fit, material",,,Awesome,8/24/16,I love these...,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,MISTERO,"SEATTLE, WA, USA",RUNNER,25-34,ATHLETIC,fabric,fit,,Not quite,8/20/16,I usually wear XL shirts but I like wearing XXL Hoodies while working out. The XXL Metal Vent Hoodie feels like a normal Large.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,DAVEYNKY,,,,,,,,Metal Vent Tech Hoodie,5/20/16,I just got this hoodie the other day and love the way it feels but I found a hole in it! Hopefully they replace it with the exact one.,20-May-16,"Hey there DaveyNKY,
I'm sorry to hear of the hole that you found in your hoodie. If you haven't visited your local store about this, please feel free to reach out to our GEC to discuss - 1.877.263.9300. An educator there will be able to speak to you further.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,2 out of 5,TEEMIKE85,"OTTAWA, ON, CANADA",RUNNER,25-34,SLIM,,,,Could be better,5/10/16,"I usually love Lululemon, but this item was really disappointing. The fabric is poor in quality and doesn't last very long.",13-May-16,"Hey there teemike85,
We've sent the email out again to you. Please try checking out your junk mail, as our emails end up there sometimes!",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,4 out of 5,TENNISGUY15,"RHODE ISLAND, USA",SWEATY GENERALIST,25-34,SLIM,,,,Most reviews of this are unfounded,4/23/16,"I have to say the only thing I don't like about this hoodie is the hood can get in the way. I play tennis and it flops from side to side while playing and can be annoying. Not the end of the world, love the hoodie. It's very versatile- Great to wear casual, exercising or even to work.",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,2 out of 5,HEGNUTZ,,,,,"look, feel",weak material,,"Feels/looks great, but material does not endure",4/6/16,"Similar to previous review by vasuki, i have worn my Metal Vent Tech Hoodie 3x and it has several snags across the front. I figured it was an isolated incident until i read the reviews. Love the feel/look of this shirt, but the snags that occurred from seemingly nowhere are disappointing.",13-Apr-16,"Hi hegnutz,
Thank you for reaching out and sharing your feedback and concerns about your shirt with us. I completely understand your frustration that they are not holding up the way you need them to. Know that we stand behind the quality of our gear and want to find a resolution for you any time it is not working the way it was intended. Please call our Guest Education Centre at 1.877.263.9300 and we will go over some options so we can find a solve that makes you happy.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,KCP300,"MIAMI, FL, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,,got loose,3/23/16,"i bought this shirt a few months ago. it initially fit well, however after a month it got loose and the store cannot alter it to fit better.",24-Mar-16,"Hi kcp300,
We're sorry to hear you are experiencing stretching with your Metal Vent Tech Hoodie. We would love to ask you a few questions to better understand why you may be experiencing this. We have sent you an email to have a further chat.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,JOHNJHD,"PHILADELPHIA, PA, USA",RUNNER,35-44,LEAN,fabric,"poorly designed, oddly shapped, irritating",,DO NOT BUY THIS!,3/22/16,"I have purchased a lot of Lululemon goods. Some great (I have chased a pair of pants to a store 3 states away), some disappoint; but this thing is absolutely horrible. I used it for a run when the weather finally got warmer. I was looking forward to this warm spring run. This thing destroyed the run. It annoyed me to the ends of the earth. Its like it is engineering from the ground up to annoy its unfortunate wearer. I will give it this, the garment is light weight and fabric feels kinda cool, but yet the hood weighs about the times as much as the rest of it so its awkward. The hood drags the garment up you in a weird way and it feels heavy on your back and generally uncomfortable. The collar and zippers are engineered in such a manner that ensures either side is always in the perfect position to drag the zipper clear across your neck. They even reinforced the edges of the to make absolutely certain there is weight to drag this thing uncomfortably on any part of your sweaty neck it can. My neck is raw from the zipper dragging on my run. If this was the only thing I owned from Lululemon, I would probably never return. Its that awful. Blew $100 on something I am never.... EVER.... going to wear again! Pass on this one!",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,AMC1128,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit of old version, function",fit of new version,,Why are the new ones so short?,3/18/16,Recently bought one of these for my boyfriend; he has one from a few years ago that's navy blue and he literally wears it 24/7.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,VASUKI,"ASHLAND, OR 97520, USA",YOGI,25-34,ATHLETIC,,,,Love these but totally unacceptable that they snag,3/1/16,"I have warn this 4-6 times, and I do not wear them for anything but walking around town-hiking. There is a significant snag on the back, with a significant pull of the thread beside it. Poor quality for $100 shirt. Not sure if this is a general problem. It is one of the only shirts that aren't baggy for me. Fits nice, but with it already with a snag, kind of a bummer that it won't last another wash.",4-Mar-16,"Hi vasuki,
We're sorry to see there is snag and pull on your Metal Vent Tech Hoodie. We would love to ask you a few questions to better understand why you may be experiencing this. We have sent you an email to have a further chat.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,TALLRUNNER123,"INDIANA, USA",RUNNER,18-24,ATHLETIC,,"durability, quality",,Poorly Assembled,11/3/15,"I purchased this jacket less than a week ago and after two times wearing the hoodie just around the house (not doing any physical activity) I noticed the fabric fraying in the chest which after one subsequent nonactive wearing of the hoodie, the fraying became a tear.",4-Nov-15,"Hi tallrunner123,
Thanks for reaching out to us about your Metal Vent Tech Hoodie. I'm sorry that a tear has developed in yours. We stand behind the quality of our gear, and if a piece isn’t performing as it should, we’d like to help you towards a resolution. Visit your local store, or call our GEC at 1.877.263.9300 and one of our educators can help you out.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,2 out of 5,FITNAVYGUY,"LOS ANGELES, CA, USA",SWEATY GENERALIST,25-34,LEAN,"fit, layout, quality",length,,bring back the longer one!,10/19/15,"I don't know why but this is too short compared to the previous versions. Also, it started pilling with a few times of use, without even washing it. Good thing my local store knows me and they took it back.",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,3 out of 5,ANTHONYAED,,,,,"comfort, cooling, light, versatile","fringing, sensitive materials",,Great feel/flawed design,10/6/15,Look no further if you want optimal comfort and do not have to wear a seat belt. I say that because I started to notice signs of fringing on the left side of all my sweaters and realized that it was caused by the seat belt. The material is very soft and sensitive. Be advised when buying because you will have to be extra careful when wearing them.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,5 out of 5,DREWDOESSPORTS,"OSHAWA, ON, CANADA",SWEATY GENERALIST,18-24,MUSCULAR,"the fit, the colour (red), mousture wicking",,,another tool to add to the collection,10/3/15,"this is a great lightweight hoodie, worn during weight and resistance training, running and stretching. I've abused this hoody whenever I get a chance too, good to layer with as well as wear on its own, always feel cool in it when I'm being physically active, and warm when I'm just wearing to lounge around the house in. would highly recommend and encourage to add this to your athletic collection, nice snug fit as well!",,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,4 out of 5,DILLIPE,"SAN FRANCISCO BAY AREA, CA, USA",,,,,,just right,Great Pullover w/hoodie,1/15/15,This is the first lululemon product I've bought. I picked this up when I took my wife in to get some yoga pants. I tried it on and it was absolutely amazing. It fits great and is very breathable.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,5 out of 5,INNERPEACE,"ALBANY, NY, USA",RUNNER,35-44,ATHLETIC,"fut, comfortable",,just right,Love It,1/1/15,I'm not sure why so many negative reviews. I use this as a second layer for upstate NY cold weather running. Hood fits nicely and doesn't stink despite repeated wearing. I really think it's great and wish that you would make more.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,JATL,"ATLANTA, GA, USA",RUNNER,25-34,ATHLETIC,,quality,,"Terrible Material, Terrible.",12/21/14,I purchased one of these and within the first 2 hours of wearing it I saw a massive run in the fabric on the left chest. I had done nothing but drive in my car so it must have shipped that way. I took it back to a store and ordered another one online as they didnt have the color I preferred. I have worn it several times as an around the house layer. Haven't even worked out in it and it is pilling like crazy on the chest area as well. I guess all that sitting on the couch is too rough on it. I haven't even washed it yet! Why that area I have no idea but since I have not been active in the shirt at all there is really no reason. There really shouldn't be a reason it is acceptable at the price point for a very thin layering shirt.,21-Dec-14,"Hi JATL,
Thanks for taking the time to share your feedback with us about this! I'm sorry to hear you're not loving the Metal Vent Tech Hoodie. Know that when we make updates to gear, it's based on prior guest feedback. We know that performance is of the utmost importance to our guests. If you haven't already, bring these back to your local store, or give our GEC a ring - 1.877.263.9300 so they can chat with you about a resolution here.",0,0
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,1 out of 5,JKILLA,"BOSTON, MA, USA",RUNNER,35-44,ATHLETIC,,,second skin,shoddy quality,12/3/14,"Bought this item three days ago, the fabric is snagging and there are three holes in the garment. For $85.00 I would expected better quality. I have not even washed this product yet. Extremely disappointed.",3-Dec-14,"jkilla,
Thanks for reaching out about the concerns you're having with your hoodie. We definitely stand behind the quality of our gear and want to see you in product that is working well for you. I recommend popping back into your local store so they can set up a quick resolution for you, or alternatively, feel free to give our GEC a call at 1.877.263.9300.",8,4
Metal Vent Tech Hoodie,,$98.00 ,$79.00 ,2.1 out of 5,4 out of 5,BATTLE8585,"SAN DIEGO, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"metal vent is unreal, great hood, half zip is great","mens designers (thumbholes), thumbholes, did i mention thumbholes?, hey i really don't like thumbholes, ever pull your sleeves up with thumbholes?",,AMAZING MINUS THE THUMBHOLES,11/13/14,Great concept. I got it for layering with another metal vent as opposed to wearing as a base layer. Can do either way. The hood is great and fits and feels like a light beanie. Really helps with the chill created by running in colder weather without being too warm.,,,8,4
Run Out Short Sleeve,,$78.00 ,$59.00 ,2.5 out of 5,3 out of 5,SKYWALKER130,TAIWAN,SWEATY GENERALIST,35-44,ATHLETIC,,,,Material is just ok,8/5/18,I love Metal vent short and would like to try any lululemon short. However the material of this short is not as comfortable as Metal vent. The color is also different from it shows on the computer screen.,6-Aug-18,"Hey Skywalker130,

Thanks for taking the time to share your feedback with us. I'm sorry to hear the Run Out Short Sleeve is cauding you discomfort. Keep an eye out for an email coming your way. Chat Soon!",0,0
Run Out Short Sleeve,,$78.00 ,$59.00 ,2.5 out of 5,2 out of 5,SEANM,"NEW ENGLAND, USA",SWEATY GENERALIST,18-24,ATHLETIC,"quality, comfort, style",durability,,Great fabric....questionable quality,7/8/18,"Upon receiving this item in the mail, I was ecstatic with the quality of the shirt. The material is stretchy, odor-proof and very light weight making it the perfect shirt for sweaty gym sessions and runs alike. Unfortunately, I tend to wear this shirt outside of the gym as well, and after only a few wears and washes, the material is already beginning to show signs of spots/stains wherever anything liquid comes in contact with it. For a $78 shirt, one would expect superior quality AND durability...a tad bit disappointed with this purchase.",9-Jul-18,"Dear SeanM,

Thank you for taking the time to share your feedback with us. I am sorry to hear that your Run Out Short Sleeve is not performing for you. Keep an eye out for an email coming your way. Chat Soon!",0,0
Active Jacket,,$118.00 ,$99.00 ,3.4 out of 5,5 out of 5,SEAWALLJUNKIE,"VANCOUVER, BC",SWEATY GENERALIST,18-24,ATHLETIC,"lightweight, thin",,just right,Should I bring a rain jacket?,5/23/18,"I couldn't be more happy with the Active Jacket. Since it's thin and extremely lightweight, it's perfect for any kind of travel. It's a great ""just in case"" rain/wind jacket to throw into your backpack on an overcast day. Overall, 10/10! Wish it'd come in more styles/colours.",,,6,1
Active Jacket,,$118.00 ,$99.00 ,3.4 out of 5,1 out of 5,EVERYDAYISGYMDAY,"MICHIGAN, USA",SWEATY GENERALIST,25-34,MUSCULAR,,"color, fit, material",,What a disappointment,4/3/18,"I bought this jacket on final sale thinking it would be perfect for summer going to the gym or riding my bike. Little did I know that it would fit different then other lululemon jackets that I own. The jacket is made of such a thin material that you can basically see the shirt you’re wearing underneath. The biggest disappoint though is the color in the picture this looks like it’s a bright orange, but when I opened my package up the color was more a darker rust looking color. For this type of price point I expected a way nicer product. I wouldn’t recommend this windbreak to anyone look elsewhere.",,,6,1
Active Jacket,,$118.00 ,$99.00 ,3.4 out of 5,3 out of 5,GYMTANLULU,"KINGSTON, ON",SWEATY GENERALIST,18-24,MUSCULAR,"discounted, hidden hood","lightness, color",snug,"Alright, will have to test in rain",4/2/18,"First off, the color in the pictures looks much better than the actual color. The pictures also make the jacket appear to be a bit heavier than it actually is, I was surprised just how light it was. Ordered a size up from my normal size because I wanted to wear something under this, but just wearing a t-shirt makes the jacket fit snug. I would recommend ordering at least one size up if you plan on wearing anything under it.",,,6,1
Active Jacket,,$118.00 ,$99.00 ,3.4 out of 5,5 out of 5,BRYANT,,DANCER,18-24,MUSCULAR,"tout, confortable, élastique",aucune plainte,,Magnifique coupe-vent!,9/19/17,"Ce coupe-vent est honnêtement le meilleur! La qualité est incroyable et très confortable pour ma peau. C'est génial pour courir et faire du vélo dans la ville. Je recommande vraiment cette veste à qui que ce soit! Aussi, très bon prix aussi!",,,6,1
Active Jacket,,$118.00 ,$99.00 ,3.4 out of 5,3 out of 5,MOOX,"DENVER, CO, USA",SWEATY GENERALIST,45-54,SLIM,style fit fabric weight,no hood draw string,,No draw sting for the hood!,3/26/17,"This would have been a 5 star review- great style, fit, fabric, weight. I bought this jacket as a light weight windbreaker during a business trip in Baltimore's Inner Harbor. It was functioning perfectly, keeping the wind out, but when it came to using the hood there was no draw string to cinch it tight. I ended up having to hold the hood down during windy walk commutes..",,,6,1
"Surge Short
Linerless 7""",,$58.00 ,$39.00 - 44.00,4.6 out of 5,4 out of 5,NINJASHYPER,,,,,,,roomy,5-Apr,8/5/18,,,,0,0
